Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Observer,Visit,ID_Method,Distance_Metre,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat,Sheet,Previously_Obs,Start_DateTime,End_DateTime,Interval_Min,Time_of_Day,Observation_Duration_Min,Season,Month
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Carolina Chickadee,Poecile Carolinensis,554383.0,265876.0,Cach,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,8.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,8.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Yellow-Throated Vireo,Vireo Flavifrons,179009.0,93573.0,Ytvi,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,6.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,3.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,3.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,89102.0,Ybcu,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,8.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,Grsp,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0107,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:32:00,2018-07-17 07:42:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,3.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,51.42229491373228,True,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,3.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,White-Breasted Nuthatch,Sitta Carolinensis,178775.0,90935.0,Wbnu,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,6.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,3.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,84936.0,Dowo,False,True,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,3.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,6.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,6.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,8.75,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0106,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,23.5,87.0999984741211,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 07:51:00,2018-07-17 08:01:00,1.25,Early Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Wood Thrush,Hylocichla Mustelina,179777.0,87156.0,Woth,True,True,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,89102.0,Ybcu,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,6.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,6.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,51.42229491373228,True,Undetermined,Tree Swallow,Tachycineta Bicolor,178431.0,87391.0,Tres,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,8.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,84936.0,Dowo,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,8.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,Acfl,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,25.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0091,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:06:00,2018-07-17 08:16:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,25.0,False,Male,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,Amcr,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Prairie Warbler,Setophaga Discolor,950052.0,890945.0,Praw,True,True,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,Carolina Chickadee,Poecile Carolinensis,554383.0,265876.0,Cach,False,True,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,8.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,25.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,8.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,25.0,False,Female,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,6.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0079,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,51.42229491373228,True,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:20:00,2018-07-17 08:30:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,White-Breasted Nuthatch,Sitta Carolinensis,178775.0,90935.0,Wbnu,False,False,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,8.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Warbling Vireo,Vireo Gilvus,179023.0,93589.0,Wavi,False,False,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Calling,75.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Male,Carolina Chickadee,Poecile Carolinensis,554383.0,265876.0,Cach,False,True,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Visualization,51.42229491373228,True,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,Bhco,False,False,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,True,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,1.25,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0090,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,23.8999996185303,92.6999969482422,Cloudy/Overcast,2.0,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:36:00,2018-07-17 08:46:00,3.75,Morning,10.0,Monsoon,July
Anti,Unknown_Site,Anti-0105,Grassland,2018,2018-07-17,Elizabeth Oswald,3,Singing,75.0,False,Undetermined,Eastern Bluebird,Sialia Sialis,179801.0,87184.0,Eabl,False,False,24.5,91.5,Partly Cloudy,5.5,No Effect On Count,False,Grassland,Anti,False,2018-07-17 08:52:00,2018-07-17 09:02:00,6.25,Morning,10.0,Monsoon,July
